TotalRevenue,AvgRevenuePerClaim,RevenueStd,RevenuePerBeneficiary,DeductibleRatio,TotalClaims,UniquePatients,ClaimsPerPatient,InpatientRatio,HighCostRatio,AvgDiagnosisCount,AvgProcedureCount,AvgLengthOfStay,AvgChronicBurden,ShortNoteRatio,HighCostShortNoteRatio,AvgWordCount,MedicalTermDensity,ClaimAfterDeathCount,AgeStd,RevenueMedianGap,PotentialFraud
4210,526.25,1126.346020165587,467.77777777777777,0.0,8,8,0.8888888888888888,0.0,0.125,3.0,0.0,0.0,1.525,0.0,0.0,414.625,2.5,0,8.425090080061034,426.25,0
4380,398.1818181818182,791.2245974667142,365.0,0.00913033553983109,11,11,0.9166666666666666,0.0,0.0909090909090909,1.3636363636363635,0.0,0.0,1.4181818181818182,0.0909090909090909,0.0,463.27272727272725,2.636363636363636,0,12.375929717141917,338.1818181818182,0
7800,205.26315789473685,292.79396724424333,433.3333333333333,0.0012818869375721062,38,17,2.111111111111111,0.0,0.0,2.894736842105264,0.0,0.7368421052631579,1.5868421052631576,0.0,0.0,563.2368421052631,2.631578947368421,0,8.73051579900311,145.26315789473685,0
27220,269.5049504950495,508.7521523052727,469.3103448275862,0.009918812681385695,101,57,1.7413793103448276,0.0,0.0198019801980198,2.8613861386138613,0.0,0.9603960396039604,1.5267326732673265,0.0297029702970297,0.0,491.86138613861385,2.415841584158416,0,12.524439474819456,179.5049504950495,0
17750,261.02941176470586,448.2408058371741,281.74603174603175,0.018590501943552475,68,62,1.0793650793650793,0.0,0.0147058823529411,3.073529411764706,0.0,1.4558823529411764,1.6014705882352942,0.0588235294117647,0.0,465.52941176470586,2.588235294117647,0,14.85802727615848,161.02941176470586,0
235000,14687.5,15869.126209929347,13823.529411764706,0.07271458419325875,16,16,0.9411764705882353,1.0,0.9375,7.4375,0.5625,5.6875,1.4375,0.0,0.0,362.5,2.0625,0,9.504384952922168,7187.5,0
783300,9437.349397590362,10745.852414217305,10042.307692307691,0.10907684274627506,83,77,1.064102564102564,0.9879518072289156,0.891566265060241,7.9156626506024095,0.5662650602409639,5.481927710843373,1.410843373493976,0.0120481927710843,0.0120481927710843,508.65060240963857,3.0,0,12.123107381727351,3437.349397590362,0
395000,9634.146341463416,6417.772579177979,10128.205128205129,0.10815162493259511,41,38,1.0512820512820513,1.0,1.0,8.170731707317072,0.7560975609756098,7.268292682926829,1.473170731707317,0.0,0.0,560.0731707317074,2.804878048780488,0,14.00426764222685,1634.1463414634163,1
408000,9951.219512195124,9772.285350705317,9714.285714285714,0.10732326636454323,41,41,0.9761904761904762,1.0,0.8536585365853658,7.585365853658536,0.8292682926829268,4.7560975609756095,1.453658536585366,0.0,0.0,493.3414634146341,2.6341463414634148,0,12.967360526506166,2951.2195121951245,0
77000,12833.333333333334,8010.40989379861,11000.0,0.06934974870456227,6,6,0.8571428571428571,1.0,0.8333333333333334,8.333333333333334,1.1666666666666667,6.0,1.5166666666666664,0.0,0.0,409.8333333333333,3.5,0,4.847679857416331,-166.66666666666606,0
594700,9010.60606060606,10158.80260642318,10812.727272727272,0.11673092865154086,66,54,1.2,1.0,0.9696969696969696,8.272727272727273,0.696969696969697,4.9393939393939394,1.4106060606060606,0.0151515151515151,0.0151515151515151,555.5909090909091,3.333333333333333,0,14.7369158909417,3010.60606060606,1
5320,136.4102564102564,148.96992242320133,161.21212121212122,0.033828227776733694,39,32,1.1818181818181819,0.0,0.0,2.8974358974358974,0.0,1.7179487179487178,1.558974358974359,0.0256410256410256,0.0,455.97435897435895,2.358974358974359,0,16.522262411536794,66.41025641025641,0
144000,7578.9473684210525,8719.810073579485,7200.0,0.1334990729231047,19,19,0.95,1.0,0.8421052631578947,7.7894736842105265,0.4736842105263157,5.894736842105263,1.5,0.1052631578947368,0.1052631578947368,395.5263157894737,2.473684210526316,0,8.345955353357335,3578.9473684210525,0
90000,18000.0,16777.961735562516,15000.0,0.0593326740813991,5,5,0.8333333333333334,1.0,1.0,7.6,1.0,3.4,1.48,0.0,0.0,566.4,2.2,0,6.220932405998315,6000.0,0
2810,216.15384615384616,376.4867961725985,216.15384615384616,0.0,13,12,1.0,0.0,0.0,2.5384615384615383,0.0,0.0769230769230769,1.5153846153846156,0.0,0.0,506.1538461538461,2.6923076923076925,0,10.859239242372226,166.15384615384616,0
18000,4500.0,2380.4761428476168,3600.0,0.23732014888061775,4,4,0.8,1.0,0.75,7.5,0.25,3.25,1.5,0.0,0.0,307.75,3.0,0,16.299284237863535,0.0,0
68000,6800.0,2573.3678754158377,6181.818181818182,0.15705651387479597,10,10,0.9090909090909091,1.0,1.0,8.9,0.5,3.1,1.43,0.1,0.1,533.1,2.7,0,12.476199563791672,800.0,0
128000,7111.111111111111,5097.737547635732,7111.111111111111,0.14184264185436052,18,17,1.0,0.9444444444444444,0.8888888888888888,7.888888888888889,0.7222222222222222,4.388888888888889,1.483333333333333,0.0,0.0,627.5,2.888888888888889,0,15.839472494022298,611.1111111111113,0
303000,12120.0,9043.045209809949,11653.846153846154,0.0881185210609866,25,25,0.9615384615384616,1.0,0.96,7.64,0.88,7.2,1.4680000000000002,0.04,0.0,487.92,2.52,0,11.496376240653692,3120.0,1
4170,595.7142857142857,1200.5395612370455,521.25,0.0,7,7,0.875,0.0,0.1428571428571428,2.857142857142857,0.0,3.0,1.642857142857143,0.0,0.0,477.57142857142856,2.2857142857142856,0,9.616454152970862,395.71428571428567,0
54000,7714.285714285715,4461.47530585589,6750.0,0.13844188070591285,7,7,0.875,1.0,1.0,8.0,1.0,4.571428571428571,1.471428571428571,0.0,0.0,449.7142857142857,2.4285714285714284,0,11.36410388648648,1714.2857142857147,0
19000,3800.0,836.6600265340755,3166.6666666666665,0.2810378401136782,5,5,0.8333333333333334,1.0,1.0,8.0,0.4,5.2,1.6200000000000003,0.0,0.0,398.0,2.2,0,3.492849839314597,-200.0,0
12000,6000.0,5656.85424949238,4000.0,0.17798516790267477,2,2,0.6666666666666666,1.0,0.5,9.5,0.5,3.5,1.6,0.0,0.0,509.5,1.0,0,10.606601717798211,0.0,0
153300,703.2110091743119,3228.246982806312,1057.2413793103449,0.05866889322313618,218,144,1.5034482758620689,0.0412844036697247,0.0825688073394495,2.981651376146789,0.0321100917431192,1.7477064220183487,1.55,0.018348623853211,0.0045871559633027,469.07798165137615,2.701834862385321,0,13.274680390687683,623.2110091743119,0
157140,261.46422628951746,663.3758505815352,613.828125,0.009354656009571022,601,255,2.34765625,0.0,0.0249584026622296,2.579034941763727,0.0,1.194675540765391,1.5750415973377703,0.016638935108153,0.0,485.7271214642263,2.825291181364393,0,11.816918692607109,191.46422628951746,0
59160,2817.1428571428573,7804.088122809188,2958.0,0.05449536011899731,21,19,1.05,0.1428571428571428,0.1904761904761904,2.761904761904762,0.2857142857142857,2.761904761904762,1.5333333333333332,0.0,0.0,504.6666666666667,2.4285714285714284,0,13.315046984163304,2757.1428571428573,0
136280,2962.608695652174,8731.39862406746,4396.129032258064,0.07836749069936381,46,30,1.4838709677419355,0.2391304347826087,0.2826086956521739,3.5,0.2391304347826087,2.1739130434782608,1.5152173913043476,0.0217391304347826,0.0217391304347826,496.82608695652175,2.9782608695652173,0,12.68762568058453,2867.608695652174,0
347340,886.0714285714286,4119.806301780992,1106.1783439490446,0.0709562073006066,392,313,1.2484076433121019,0.0586734693877551,0.0816326530612244,2.933673469387755,0.0280612244897959,1.1683673469387754,1.5497448979591837,0.0331632653061224,0.0025510204081632,473.5255102040816,2.681122448979592,0,11.91594165105679,806.0714285714286,0
63120,343.0434782608696,740.0069991257169,709.2134831460675,0.012515644555694618,184,88,2.067415730337079,0.0,0.0434782608695652,2.565217391304348,0.0,1.2554347826086956,1.544565217391304,0.0108695652173913,0.0,438.4076086956522,2.516304347826087,0,15.558712443697852,263.0434782608696,0
7030,468.6666666666667,715.0111554241321,439.375,0.0,15,15,0.9375,0.0,0.0666666666666666,2.533333333333333,0.0,0.5333333333333333,1.6200000000000003,0.0666666666666666,0.0,569.4,3.1333333333333333,0,6.801260387394594,368.6666666666667,0
806460,4608.342857142857,10733.510534187804,4800.357142857143,0.06798592864379059,175,167,1.0416666666666667,0.3028571428571429,0.3142857142857143,4.417142857142857,0.1885714285714285,2.645714285714286,1.5674285714285714,0.0285714285714285,0.0057142857142857,463.45142857142855,2.7657142857142856,0,12.663576669165364,4408.342857142857,1
374760,4307.586206896552,7113.782228479176,5133.698630136986,0.11431285539317058,87,72,1.1917808219178083,0.4597701149425287,0.4482758620689655,5.2298850574712645,0.3218390804597701,2.954022988505747,1.5114942528735633,0.0,0.0,509.735632183908,3.022988505747126,0,14.554876386417629,3907.5862068965516,1
45340,266.7058823529412,536.6340157212348,509.438202247191,0.004631569661013211,170,88,1.9101123595505618,0.0,0.0294117647058823,2.741176470588236,0.0,1.947058823529412,1.5664705882352938,0.0176470588235294,0.0,514.8470588235294,2.570588235294118,0,12.296178154835523,186.70588235294122,0
106790,235.2202643171806,515.8039396281426,559.109947643979,0.014046127482653032,454,190,2.3769633507853403,0.0,0.0198237885462555,2.55726872246696,0.0,0.8524229074889867,1.6050660792951539,0.013215859030837,0.0,513.1982378854625,2.7158590308370045,0,11.020669866151684,165.2202643171806,0
7770,277.5,353.3922906786608,323.75,0.0,28,23,1.1666666666666667,0.0,0.0,2.607142857142857,0.0,0.75,1.6464285714285716,0.0,0.0,429.32142857142856,2.7142857142857144,0,14.714388451893866,187.5,0
79810,372.9439252336449,703.4624138736035,706.2831858407079,0.006891280650536893,214,112,1.8938053097345133,0.0,0.0654205607476635,2.621495327102804,0.0,1.144859813084112,1.5425233644859813,0.0046728971962616,0.0046728971962616,479.6074766355141,2.691588785046729,0,10.630011664952034,292.9439252336449,0
146700,291.07142857142856,566.0922892755909,744.6700507614213,0.010088547453664255,504,196,2.5583756345177666,0.0,0.0337301587301587,2.763888888888889,0.0,1.626984126984127,1.524404761904762,0.0138888888888888,0.0019841269841269,493.2103174603175,2.7242063492063493,0,12.46548898112364,211.07142857142856,0
455180,2041.1659192825111,5723.374507371161,2358.4455958549224,0.09028056970743506,223,192,1.1554404145077721,0.179372197309417,0.1883408071748878,3.4887892376681613,0.1434977578475336,2.3004484304932737,1.5403587443946187,0.0179372197309417,0.0089686098654708,453.8116591928251,2.31390134529148,0,14.89676293134949,1941.1659192825111,0
61930,728.5882352941177,2218.947172562216,924.3283582089553,0.08848557265343689,85,66,1.2686567164179106,0.0588235294117647,0.0823529411764705,3.376470588235294,0.0235294117647058,1.5529411764705885,1.5411764705882351,0.0,0.0,482.4117647058824,2.552941176470588,0,10.374702587617277,638.5882352941177,0
28590,1143.6,3291.6762193954214,1299.5454545454545,0.08205379315169109,25,21,1.1363636363636365,0.08,0.08,2.8,0.12,2.0,1.52,0.04,0.0,415.68,2.44,0,9.7712162327249,1063.6,0
10000,256.4102564102564,401.8607193876688,263.1578947368421,0.010998900109989001,39,37,1.0263157894736843,0.0,0.0,2.230769230769231,0.0,1.5128205128205128,1.5538461538461539,0.0,0.0,470.3589743589744,2.8461538461538463,0,11.884793354973333,176.4102564102564,0
7740,258.0,487.3177820371992,258.0,0.00775093657150239,30,29,1.0,0.0,0.0333333333333333,2.433333333333333,0.0,1.3666666666666667,1.58,0.0,0.0,605.0,3.566666666666667,0,8.546626678766712,178.0,0
874200,2388.5245901639346,7098.389167698962,2983.617747440273,0.0837610572396966,366,292,1.2491467576791808,0.1885245901639344,0.1939890710382513,3.748633879781421,0.1202185792349726,2.210382513661202,1.5784153005464483,0.0136612021857923,0.0,469.2049180327869,2.6639344262295084,0,12.830619908876246,2288.5245901639346,1
390230,2601.5333333333333,6170.387143355062,2869.3382352941176,0.08788640574428992,150,135,1.1029411764705883,0.22,0.22,3.8866666666666654,0.22,2.1066666666666665,1.5146666666666666,0.02,0.0,498.47333333333336,2.6533333333333333,0,12.613234766512823,2501.5333333333333,1
49770,261.94736842105266,617.9946211033028,276.5,0.008840489441642724,190,179,1.0555555555555556,0.0,0.031578947368421,2.642105263157895,0.0,1.1157894736842104,1.5557894736842104,0.0210526315789473,0.0,523.7736842105263,2.789473684210526,0,12.614632824308403,201.94736842105266,0
281800,2167.692307692308,4951.913503530933,2516.0714285714284,0.10296627762144209,130,111,1.1607142857142858,0.2076923076923077,0.2076923076923077,3.661538461538461,0.1307692307692307,3.246153846153846,1.4930769230769232,0.0,0.0,459.55384615384617,2.8461538461538463,0,13.281119439710436,2077.692307692308,1
70770,5055.0,4829.019250642611,5055.0,0.12072741659719377,14,13,1.0,0.5714285714285714,0.6428571428571429,5.214285714285714,0.1428571428571428,3.571428571428572,1.4214285714285713,0.0,0.0,564.0714285714286,2.571428571428572,0,14.91882798920306,555.0,0
19560,558.8571428571429,1047.5483182133398,674.4827586206897,0.004089770461632841,35,28,1.206896551724138,0.0,0.1142857142857142,3.0,0.0,0.9142857142857144,1.5714285714285716,0.0,0.0,508.4857142857143,2.657142857142857,0,11.549091419026952,488.8571428571429,0
68430,1121.8032786885246,2451.180333496988,1368.6,0.1283628764741126,61,49,1.22,0.1475409836065573,0.1475409836065573,3.5245901639344264,0.1967213114754098,1.3278688524590163,1.583606557377049,0.0,0.0,481.327868852459,2.622950819672131,0,12.928660921535675,1041.8032786885246,0
20650,322.65625,670.6387435905876,327.77777777777777,0.011137475182799865,64,62,1.0158730158730158,0.0,0.03125,2.921875,0.0,1.484375,1.5671875,0.015625,0.0,457.171875,2.578125,0,13.349608742260148,232.65625,0
113980,1701.1940298507463,4884.235780421713,2279.6,0.07513532957247261,67,49,1.34,0.1194029850746268,0.1791044776119403,3.388059701492537,0.1343283582089552,0.8955223880597015,1.608955223880597,0.0149253731343283,0.0,506.2835820895522,2.5074626865671643,0,11.80104174046124,1601.1940298507463,0
109870,454.0082644628099,1586.3060406816835,1248.5227272727273,0.023081613892655933,242,87,2.75,0.0082644628099173,0.0537190082644628,2.7355371900826446,0.0082644628099173,1.396694214876033,1.5363636363636364,0.0082644628099173,0.0041322314049586,497.793388429752,2.7644628099173554,0,11.050501181031423,364.0082644628099,0
26960,313.48837209302326,629.6605386879887,341.26582278481015,0.01372352657542376,86,78,1.0886075949367089,0.0,0.0465116279069767,2.6627906976744184,0.0,1.302325581395349,1.5790697674418603,0.0,0.0,510.8720930232558,2.3255813953488373,0,13.51043574963469,233.48837209302326,0
205790,266.222509702458,600.2004951373525,906.5638766519824,0.009232668095300572,773,226,3.405286343612335,0.0,0.0310478654592496,2.570504527813713,0.0,1.1746442432082795,1.5965071151358345,0.0142302716688227,0.0,470.1836998706339,2.520051746442432,0,12.771785205768898,196.222509702458,1
2540130,1457.3321858864028,4488.482191676466,3660.1296829971184,0.09550452319191412,1743,693,2.511527377521614,0.1285140562248996,0.1508892713711991,3.342512908777969,0.0843373493975903,2.0854847963281697,1.5367756741250715,0.0137693631669535,0.0045897877223178,493.7946069994263,2.6804360298336203,0,13.070285211134497,1367.3321858864028,1
45450,336.6666666666667,668.5750050020063,369.5121951219512,0.005940463356141779,135,122,1.0975609756097562,0.0,0.037037037037037,2.3777777777777778,0.0,1.511111111111111,1.5525925925925927,0.0222222222222222,0.0,505.9407407407408,2.740740740740741,0,13.430730502666934,256.6666666666667,0
652190,2991.697247706422,8097.274466640176,3525.3513513513512,0.08261383551750943,218,184,1.1783783783783783,0.2339449541284403,0.2477064220183486,3.756880733944954,0.2064220183486238,2.55045871559633,1.5435779816513762,0.018348623853211,0.0,495.4266055045872,2.669724770642202,0,12.334177244414072,2891.697247706422,0
481840,1846.1302681992336,4701.864193132041,2706.9662921348313,0.09473249474411684,261,177,1.4662921348314606,0.160919540229885,0.1762452107279693,3.467432950191571,0.10727969348659,2.0,1.5344827586206897,0.003831417624521,0.0,448.5632183908046,2.5593869731800765,0,13.86451855428511,1746.1302681992336,1
272150,2093.4615384615386,4607.903340586005,4948.181818181818,0.09216942065250541,130,54,2.3636363636363638,0.1769230769230769,0.1923076923076923,3.5615384615384613,0.1769230769230769,0.8384615384615385,1.5899999999999999,0.0307692307692307,0.0153846153846153,470.3,2.6923076923076925,0,10.723766370819035,2013.4615384615386,0
217540,3199.1176470588234,5765.400333097258,3750.689655172414,0.0845174013174528,68,57,1.1724137931034482,0.2794117647058823,0.2941176470588235,3.985294117647059,0.2941176470588235,2.6029411764705883,1.5191176470588235,0.0147058823529411,0.0147058823529411,486.75,2.823529411764706,0,10.355352176561382,2999.1176470588234,0
715090,1801.2342569269522,6708.75876595914,2084.810495626822,0.0768293825541085,397,342,1.1574344023323615,0.1259445843828715,0.1410579345088161,3.3778337531486144,0.0806045340050377,2.1486146095717884,1.539294710327456,0.017632241813602,0.0,473.8765743073048,2.4231738035264483,0,12.319307447232648,1711.2342569269522,1
102790,1534.179104477612,3874.7411054291374,2778.108108108108,0.09603953653529979,67,36,1.8108108108108107,0.1343283582089552,0.1641791044776119,3.4328358208955225,0.0597014925373134,3.044776119402985,1.5656716417910448,0.0149253731343283,0.0,530.6417910447761,2.925373134328358,0,11.65129180104926,1454.179104477612,0
20410,206.16161616161617,351.9673775198175,214.8421052631579,0.00930870608985351,99,94,1.0421052631578946,0.0,0.0101010101010101,2.494949494949495,0.0,1.5151515151515151,1.5787878787878786,0.0,0.0,540.3333333333334,2.696969696969697,0,11.55804188877242,126.16161616161617,0
38660,966.5,1991.7812540795148,1288.6666666666667,0.19802902149452936,40,29,1.3333333333333333,0.175,0.1,3.575,0.05,1.925,1.5050000000000001,0.05,0.025,489.55,2.65,0,11.082325961545653,816.5,0
103700,244.0,503.7477468464056,285.6749311294766,0.013886076315561085,425,362,1.1707988980716253,0.0,0.0211764705882352,2.668235294117648,0.0,1.275294117647059,1.5781176470588234,0.0094117647058823,0.0,464.1270588235294,2.64,0,13.171317170444256,174.0,0
9660,301.875,533.4273690621022,292.72727272727275,0.005175447676223993,32,32,0.9696969696969697,0.0,0.03125,2.40625,0.0,1.4375,1.5875,0.0,0.0,527.46875,2.71875,0,18.010497610936476,211.875,0
150420,3133.75,14543.632755381446,3270.0,0.04279987501745102,48,45,1.0434782608695652,0.125,0.125,3.2916666666666665,0.1041666666666666,2.020833333333333,1.5625,0.0,0.0,458.6458333333333,2.520833333333333,0,13.577969614977354,2983.75,0
19400,293.93939393939394,590.8504399797316,570.5882352941177,0.0170094325034792,66,33,1.9411764705882353,0.0,0.0606060606060606,2.621212121212121,0.0,0.9848484848484848,1.609090909090909,0.0151515151515151,0.0,486.5151515151515,2.5,0,12.342433485162656,218.93939393939394,0
24170,383.6507936507937,789.1058671917582,895.1851851851852,0.016548756774647306,63,26,2.3333333333333335,0.0,0.0634920634920634,2.8095238095238093,0.0,1.1587301587301588,1.5349206349206348,0.0158730158730158,0.0158730158730158,471.22222222222223,2.761904761904762,0,12.717558850793646,303.6507936507937,0
22350,228.0612244897959,456.71091753131947,349.21875,0.013422218245268668,98,63,1.53125,0.0,0.0306122448979591,2.5408163265306123,0.0,1.806122448979592,1.5846938775510204,0.0,0.0,482.9591836734694,2.9285714285714284,0,13.872814271255669,148.0612244897959,0
98830,941.2380952380952,2496.293673874752,1176.547619047619,0.08867662980238994,105,83,1.25,0.0761904761904762,0.1047619047619047,2.847619047619048,0.0571428571428571,1.7809523809523808,1.5714285714285716,0.019047619047619,0.0,470.5238095238095,2.5142857142857142,0,12.732094372342171,861.2380952380952,0
5180,287.77777777777777,282.5629665496869,287.77777777777777,0.019301293186643507,18,17,1.0,0.0,0.0,2.9444444444444446,0.0,3.0,1.4777777777777779,0.0,0.0,374.55555555555554,2.388888888888889,0,15.606371247968305,137.77777777777777,0
426430,3985.3271028037375,6203.863573697523,4307.373737373738,0.10586941380903359,107,98,1.0808080808080809,0.3925233644859813,0.4018691588785046,4.813084112149533,0.2897196261682243,2.588785046728972,1.546728971962617,0.0093457943925233,0.0093457943925233,517.5514018691589,2.925233644859813,0,13.15868989420944,3785.3271028037375,0
44230,279.9367088607595,512.9637834218662,302.94520547945206,0.024191178132983653,158,145,1.082191780821918,0.0,0.0316455696202531,2.411392405063291,0.0,0.9556962025316456,1.6044303797468356,0.0126582278481012,0.0,468.3101265822785,2.4746835443037973,0,13.3825271972553,189.9367088607595,0
125630,815.7792207792207,3343.299372780725,937.5373134328358,0.08064888443139034,154,133,1.1492537313432836,0.0584415584415584,0.0779220779220779,2.896103896103896,0.0389610389610389,1.2337662337662338,1.5415584415584416,0.0064935064935064,0.0,493.7077922077922,2.636363636363636,0,12.231631483979054,740.7792207792207,0
202130,273.51826792963465,549.1575865656715,529.1361256544502,0.011131394986419699,739,381,1.9345549738219896,0.0,0.0284167794316644,2.602165087956698,0.0,1.3301759133964817,1.562787550744249,0.0175913396481732,0.0,472.3017591339648,2.621109607577808,0,13.010920007590247,193.51826792963465,0
280880,1300.3703703703704,4012.0710712539,1992.0567375886526,0.09680256051495117,216,140,1.5319148936170213,0.1157407407407407,0.1388888888888889,3.425925925925926,0.0972222222222222,1.7314814814814814,1.5328703703703703,0.0138888888888888,0.0,491.1111111111111,2.689814814814815,0,12.525446106716728,1220.3703703703704,0
156620,527.3400673400673,2270.5855586684643,865.3038674033149,0.030468455698788796,297,180,1.6408839779005524,0.0134680134680134,0.0538720538720538,2.727272727272727,0.0202020202020202,1.2693602693602697,1.5565656565656565,0.0134680134680134,0.0,458.5488215488216,2.5454545454545454,0,14.672496235547165,447.3400673400673,0
163780,299.41499085923215,626.6589891155563,456.2116991643454,0.010318657231302776,547,358,1.5236768802228413,0.0,0.036563071297989,2.79890310786106,0.0,1.4442413162705667,1.5378427787934186,0.0146252285191956,0.0,503.0621572212066,2.636197440585009,0,12.918296926602125,219.41499085923215,0
17370,241.25,628.9336772844456,340.5882352941176,0.02935927695584595,72,50,1.411764705882353,0.0,0.0416666666666666,2.7222222222222223,0.0,1.2083333333333333,1.588888888888889,0.0138888888888888,0.0,454.77777777777777,2.5694444444444446,0,11.319853555017495,176.25,0
292040,2355.1612903225805,5010.951175285088,3792.7272727272725,0.09918470351765676,124,76,1.6103896103896105,0.2177419354838709,0.2338709677419354,3.8306451612903225,0.1612903225806451,2.0806451612903225,1.5379032258064516,0.032258064516129,0.0161290322580645,484.6612903225807,2.532258064516129,0,9.972700739091255,2155.1612903225805,0
43710,1900.434782608696,5223.487582989383,1900.4347826086957,0.07329962709615429,23,22,1.0,0.1304347826086956,0.1739130434782608,2.608695652173913,0.3478260869565217,2.260869565217391,1.5739130434782607,0.0,0.0,428.0,3.0,0,16.275906682575965,1800.434782608696,0
68780,301.6666666666667,632.4714360936013,667.7669902912621,0.012939619953184746,228,102,2.2135922330097086,0.0,0.0394736842105263,2.771929824561404,0.0,1.8333333333333333,1.587280701754386,0.0087719298245614,0.0,478.4956140350877,2.6096491228070176,0,12.53775117079389,221.66666666666669,0
13700,311.3636363636364,629.5239652570671,304.44444444444446,0.005109116122910737,44,44,0.9777777777777777,0.0,0.0454545454545454,2.1818181818181817,0.0,0.6818181818181818,1.5727272727272728,0.0,0.0,565.0,2.772727272727273,0,12.561392578433084,241.36363636363637,0
11920,993.3333333333334,2204.183350455275,916.9230769230769,0.2687693985403909,12,12,0.9230769230769231,0.25,0.1666666666666666,4.333333333333333,0.1666666666666666,4.416666666666667,1.5250000000000001,0.0,0.0,564.9166666666666,3.4166666666666665,0,9.48523573611626,918.3333333333334,0
280,70.0,24.494897427831784,56.0,0.0,4,4,0.8,0.0,0.0,2.0,0.0,5.0,1.6,0.0,0.0,361.75,2.75,0,7.32575365861197,5.0,0
33460,418.25,778.2710064583357,1045.625,0.006873673829234033,80,31,2.5,0.0,0.075,2.825,0.0,2.2875,1.53375,0.0125,0.0,531.875,2.6625,0,15.082809394821192,323.25,0
15540,210.0,346.6512992730176,298.84615384615387,0.010295347789717522,74,51,1.4230769230769231,0.0,0.0,2.675675675675676,0.0,1.391891891891892,1.5283783783783782,0.0135135135135135,0.0,484.2027027027027,2.675675675675676,0,15.796887390884368,130.0,1
7880,238.7878787878788,564.4729708750322,238.78787878787878,0.053292729349067376,33,32,1.0,0.0,0.0303030303030303,3.0303030303030303,0.0,0.0,1.5606060606060603,0.0,0.0,508.6666666666667,2.8181818181818183,0,13.548733587246517,138.7878787878788,0
7140,324.54545454545456,710.712099454968,357.0,0.008402184567987676,22,19,1.1,0.0,0.0454545454545454,3.227272727272727,0.0,0.7272727272727273,1.6363636363636362,0.0909090909090909,0.0,354.45454545454544,2.363636363636364,0,9.698038361026835,264.54545454545456,0
55300,233.3333333333333,483.6805688213731,341.358024691358,0.015189598741433247,237,161,1.462962962962963,0.0,0.0253164556962025,2.6160337552742616,0.0,1.9451476793248943,1.5755274261603376,0.0084388185654008,0.0,489.0886075949367,2.5780590717299576,0,14.592701448484934,153.3333333333333,0
121740,1932.3809523809523,3993.9735708680687,3043.5,0.11453824101987005,63,39,1.575,0.2063492063492063,0.238095238095238,3.73015873015873,0.1428571428571428,2.3174603174603177,1.547619047619048,0.0,0.0,524.3333333333334,2.4761904761904763,0,15.69683665595027,1832.3809523809523,0
44690,261.34502923976606,493.850362209605,319.2142857142857,0.009397865342015171,171,139,1.2214285714285715,0.0,0.023391812865497,2.514619883040936,0.0,1.6608187134502923,1.5368421052631578,0.0058479532163742,0.0,509.19883040935673,2.590643274853801,0,12.85163679394394,191.34502923976606,0
6400,177.77777777777777,205.2888016027472,182.85714285714286,0.02030932666770817,36,34,1.0285714285714285,0.0,0.0,2.805555555555556,0.0,2.25,1.5472222222222223,0.0277777777777777,0.0,410.6388888888889,2.833333333333333,0,10.463049117030696,97.77777777777777,0
9030,410.45454545454544,858.289979151387,564.375,0.022145941756173182,22,15,1.375,0.0,0.0909090909090909,2.4545454545454546,0.0,2.636363636363636,1.6,0.0,0.0,426.7272727272728,2.409090909090909,0,9.397545041863475,335.45454545454544,0
85980,677.007874015748,2184.1609899675977,1563.2727272727273,0.06466544934345961,127,54,2.309090909090909,0.0393700787401574,0.0629921259842519,2.811023622047244,0.0157480314960629,1.3858267716535433,1.5015748031496066,0.0078740157480314,0.0078740157480314,511.03937007874015,2.8031496062992125,0,12.159770454157965,597.007874015748,0
197430,2169.56043956044,5700.412443574763,3133.809523809524,0.08205398341699126,91,62,1.4444444444444444,0.1758241758241758,0.1868131868131868,3.4945054945054945,0.1428571428571428,2.208791208791209,1.5329670329670328,0.0219780219780219,0.0109890109890109,529.6923076923077,2.7252747252747254,0,12.224567429567756,2089.56043956044,0
55530,470.59322033898303,1053.6483563110903,572.4742268041238,0.06760188003097369,118,96,1.2164948453608246,0.0254237288135593,0.0847457627118644,2.889830508474576,0.0169491525423728,2.254237288135593,1.5737288135593221,0.0,0.0,472.66101694915255,2.610169491525424,0,12.303436402008831,380.59322033898303,0
268430,294.3311403508772,595.104794796611,603.2134831460675,0.011474084587845667,912,444,2.049438202247191,0.0,0.0361842105263157,2.606359649122807,0.0,1.518640350877193,1.5600877192982456,0.0076754385964912,0.0,493.5657894736842,2.7203947368421053,0,12.499079202320752,214.3311403508772,0
156300,3907.5,5259.588923197861,4465.714285714285,0.11616048521762497,40,34,1.1428571428571428,0.425,0.425,4.9,0.325,3.075,1.4375,0.0,0.0,539.125,2.875,0,14.4833901329623,3357.5,1
1010,126.25,203.25476624177844,112.22222222222223,0.06923837784371908,8,8,0.8888888888888888,0.0,0.0,2.125,0.0,4.25,1.3625,0.125,0.0,345.25,2.625,0,8.896227129680154,81.25,0
197890,4122.708333333333,14504.787285961587,4711.666666666667,0.05997240905346883,48,41,1.1428571428571428,0.25,0.2916666666666667,3.875,0.1875,2.5,1.5354166666666669,0.0208333333333333,0.0,459.5416666666667,2.75,0,10.59186008215743,3922.708333333333,0
